case,sequence,seed,method,start,end,finite,ref_rms,rmse,relative_l2,max_abs,p99_abs,worst_channel_relative
weak_65536,0,1,output_rounding_floor,30720,30976,True,0.0454146931722114,7.600685822804728e-05,0.0016736182261505356,0.00048723647276455173,0.0002347280762993116,0.0019445546097529725
weak_65536,0,1,output_rounding_floor,30976,31232,True,0.044716330963297114,7.406425192154974e-05,0.001656313260189912,0.00048554855947841036,0.00023227298820226234,0.0018978652640452448
weak_65536,0,1,output_rounding_floor,31232,31488,True,0.04433177342642546,7.339903567581704e-05,0.001655675602457741,0.0004859272498383693,0.00023155285890560036,0.0018884259221974896
weak_65536,0,1,output_rounding_floor,31488,31744,True,0.04521763821729607,7.432713081841069e-05,0.0016437641095102583,0.00048532776412360534,0.000232255866377358,0.001859855922392845
weak_65536,0,1,output_rounding_floor,31744,32000,True,0.04567376951500975,7.516632734096284e-05,0.0016457220005951327,0.0004863711461425002,0.00023317253675380313,0.0019232879012435339
weak_65536,0,1,output_rounding_floor,32000,32256,True,0.046174401557309855,7.623513393099489e-05,0.0016510259225855875,0.0004863064556066554,0.00023483714042454444,0.001918316932074438
weak_65536,0,1,output_rounding_floor,32256,32512,True,0.04636117681869481,7.680674687880827e-05,0.0016567039956551857,0.00048440987738396224,0.00023499017468044955,0.0019358353608486193
weak_65536,0,1,output_rounding_floor,32512,32768,True,0.046207485334857266,7.669566918151526e-05,0.0016598104966265889,0.0004846558945163504,0.0002346810382089894,0.0019372083980104904
weak_65536,0,1,output_rounding_floor,32768,33024,True,0.04471957914248846,7.410065611329543e-05,0.0016570070097750933,0.00048552533245460605,0.0002322213932351245,0.0018997332882272526
weak_65536,0,1,output_rounding_floor,33024,33280,True,0.04529610419629664,7.456772160374469e-05,0.0016462281453741723,0.0004815540293281184,0.00023180975657690364,0.001874955121480722
weak_65536,0,1,output_rounding_floor,33280,33536,True,0.04481917654403714,7.456320087320411e-05,0.0016636450426513736,0.0004852315675267782,0.0002333762585011811,0.0019320028790191205
weak_65536,0,1,output_rounding_floor,33536,33792,True,0.045205351014927536,7.45186537657287e-05,0.001648447630483423,0.0004874172255518172,0.00023358464714853542,0.0019534279092269053
weak_65536,0,1,output_rounding_floor,33792,34048,True,0.04621856288848657,7.658022815966949e-05,0.001656914957404404,0.00048535676822480944,0.00023518023515547152,0.0019131431035087864
weak_65536,0,1,output_rounding_floor,34048,34304,True,0.04611552270471644,7.65907356576785e-05,0.0016608450076148705,0.00048798926295759437,0.00023344591606357822,0.0019425847247234523
weak_65536,0,1,output_rounding_floor,34304,34560,True,0.04434080056634142,7.389557856448786e-05,0.001666536860423335,0.00048749298496839066,0.0002330266376648897,0.00192876568188155
weak_65536,0,1,output_rounding_floor,34560,34816,True,0.04358831427928004,7.213214702533888e-05,0.0016548505767663357,0.00048690066197254467,0.00023124271894782664,0.001861909477478255
weak_65536,0,1,output_rounding_floor,34816,35072,True,0.04401058384873227,7.258413482015311e-05,0.0016492427155620183,0.00047642212411228013,0.0002316456360842638,0.0018735278096572282
weak_65536,0,1,output_rounding_floor,35072,35328,True,0.04476167268814504,7.436403671052456e-05,0.0016613328377743934,0.00048523985495291244,0.00023285347245021945,0.0019046984467455867
weak_65536,0,1,output_rounding_floor,35328,35584,True,0.04534185450435468,7.542717797985669e-05,0.0016635221211036392,0.00048572787690528973,0.00023476680735423972,0.0019466171429538498
weak_65536,0,1,output_rounding_floor,35584,35840,True,0.04558552276202797,7.582310358073375e-05,0.0016633154340810414,0.0004870725064346215,0.0002341401891649856,0.0019589239940235943
weak_65536,0,1,output_rounding_floor,35840,36096,True,0.04491804965941826,7.4034808485159e-05,0.0016482195697834724,0.0004836705057620072,0.0002331264245656479,0.0018600136150470215
weak_65536,0,1,output_rounding_floor,36096,36352,True,0.04369800382854311,7.223703567372115e-05,0.0016530969230804228,0.00048641684926886697,0.00023068953105760012,0.0019055953509372445
weak_65536,0,1,output_rounding_floor,36352,36608,True,0.04549927245729395,7.566019455640918e-05,0.0016628880083175957,0.00048791121550320615,0.00023367019965620843,0.0019251351624768659
weak_65536,0,1,output_rounding_floor,36608,36864,True,0.044899913637131465,7.374261321333777e-05,0.0016423776181242783,0.00048715030994900266,0.000231243882441839,0.001951900836862914
weak_65536,0,1,output_rounding_floor,36864,37120,True,0.045465968395585324,7.510361971810568e-05,0.0016518645124778235,0.0004878755514153843,0.00023467570791610033,0.001889233402975222
weak_65536,0,1,output_rounding_floor,37120,37376,True,0.04466289140686015,7.388420462922932e-05,0.001654263803840537,0.0004878486062127041,0.00023250937271180157,0.0018550752036241402
weak_65536,0,1,output_rounding_floor,37376,37632,True,0.04357561410016545,7.164559234380534e-05,0.0016441671293287248,0.0004872237768074883,0.0002312939699979481,0.0018734492099905077
weak_65536,0,1,output_rounding_floor,37632,37888,True,0.04336443932279243,7.146719129558002e-05,0.0016480598483840359,0.00047898371045657084,0.00023094028176049865,0.00194163599397763
weak_65536,0,1,output_rounding_floor,37888,38144,True,0.04326863040263411,7.161516139563024e-05,0.0016551289173985606,0.00048365787472948174,0.00023023837964190284,0.0018814488116477008
weak_65536,0,1,output_rounding_floor,38144,38400,True,0.04507665191383696,7.572228372697771e-05,0.001679855990008291,0.0004880148519522953,0.0002345355131019163,0.0019039824632684607
weak_65536,0,1,output_rounding_floor,38400,38656,True,0.04383609816180565,7.232079310311684e-05,0.0016497999624914127,0.00047882703745569244,0.00022990979197046134,0.0018886880967793008
weak_65536,0,1,output_rounding_floor,38656,38912,True,0.043651070092114594,7.218164754546392e-05,0.0016536054532716546,0.00048820544080832584,0.00023104759918606978,0.0018810349017717076
weak_65536,0,1,output_rounding_floor,38912,39168,True,0.04529821496410498,7.44970145929427e-05,0.0016445905131576444,0.0004882846937249441,0.00023415844481329545,0.001923168186529287
weak_65536,0,1,output_rounding_floor,39168,39424,True,0.04563440540879213,7.594988786627025e-05,0.001664311985352118,0.0004860146266464638,0.00023394366512929948,0.0018718083695818282
weak_65536,0,1,output_rounding_floor,39424,39680,True,0.045165100577521024,7.471378547110137e-05,0.0016542371104181029,0.0004874242177243526,0.00023465790791420024,0.0018933504874456394
weak_65536,0,1,output_rounding_floor,39680,39936,True,0.04522179271191328,7.432913923430196e-05,0.0016436575106125902,0.00048590836703005236,0.0002331472969117199,0.0018419279847803913
weak_65536,0,1,output_rounding_floor,39936,40192,True,0.04425611873754008,7.393852856984757e-05,0.0016706961812069051,0.0004850155779856924,0.00023251467949801758,0.001936231627265565
weak_65536,0,1,output_rounding_floor,40192,40448,True,0.044818632142803926,7.334053689482158e-05,0.001636384989643133,0.0004869594295766888,0.00023247410822472704,0.0019088883722253062
weak_65536,0,1,output_rounding_floor,40448,40704,True,0.04449406390457708,7.350562322000972e-05,0.001652032131244551,0.000478335707894878,0.0002323750721754881,0.0018904417436491209
weak_65536,0,1,output_rounding_floor,40704,40960,True,0.045689345717021615,7.594748357540133e-05,0.0016622580687800704,0.0004868313741412944,0.0002345335502837555,0.0018988534796506428
weak_65536,0,1,output_rounding_floor,40960,41216,True,0.0451024475777171,7.461426413945118e-05,0.0016543284931683933,0.00048754464351985494,0.00023355792566544348,0.001855576946278133
weak_65536,0,1,output_rounding_floor,41216,41472,True,0.04460607461238014,7.389537088010309e-05,0.001656621245474801,0.0004861057284631931,0.00023315154704615397,0.00184979816729943
weak_65536,0,1,output_rounding_floor,41472,41728,True,0.0452952882383129,7.544479750322491e-05,0.001665621313772988,0.0004851168091641045,0.0002334314069184099,0.0019538218191640527
weak_65536,0,1,output_rounding_floor,41728,41984,True,0.04539568897282147,7.556073132862898e-05,0.0016644913435253158,0.00048467533561982745,0.00023343520148465388,0.0019209368552870999
weak_65536,0,1,output_rounding_floor,41984,42240,True,0.04523036744411153,7.488200361359592e-05,0.0016555692081459022,0.0004749476454252166,0.00023432983446430755,0.0019121482524724663
weak_65536,0,1,output_rounding_floor,42240,42496,True,0.04362795579829598,7.285689595045525e-05,0.0016699589659275507,0.0004841988985394008,0.00023211943332842398,0.0019115869931735526
weak_65536,0,1,output_rounding_floor,42496,42752,True,0.04414620234803465,7.250730389275216e-05,0.0016424358163614524,0.00047968185292110443,0.000233093102644262,0.0019486026926541175
weak_65536,0,1,output_rounding_floor,42752,43008,True,0.04429229633661702,7.29077982308808e-05,0.0016460604723852843,0.0004839307964097095,0.00023234549223115112,0.001903310798564616
weak_65536,0,1,output_rounding_floor,43008,43264,True,0.04450828454035176,7.37631440139942e-05,0.0016572902050879905,0.000484874054698603,0.00023336437664017286,0.0019194826986446026
weak_65536,0,1,output_rounding_floor,43264,43520,True,0.04540818789862141,7.531791308859853e-05,0.0016586857255073413,0.00048371365263466526,0.00023509972272489074,0.0018544903837653677
weak_65536,0,1,output_rounding_floor,43520,43776,True,0.04614141511181083,7.579393854272938e-05,0.0016426444303683351,0.0004869328604769352,0.0002334416539744807,0.0018783056081594677
weak_65536,0,1,output_rounding_floor,43776,44032,True,0.04450349925536618,7.38235878612055e-05,0.0016588265888396166,0.0004848390866077912,0.0002332581716446826,0.0019165443497923841
weak_65536,0,1,output_rounding_floor,44032,44288,True,0.04607969070396766,7.621544543167776e-05,0.0016539921225017095,0.0004869237239751856,0.00023444887793691688,0.0019127286897701842
weak_65536,0,1,output_rounding_floor,44288,44544,True,0.045248683368011015,7.462985747117145e-05,0.0016493266083391,0.0004861062787384629,0.00023281831933993878,0.0019844859837445613
weak_65536,0,1,output_rounding_floor,44544,44800,True,0.04439884339481195,7.387944273258811e-05,0.0016639947594044985,0.00048726400552276394,0.0002317408821683622,0.0018899624220244148
weak_65536,0,1,output_rounding_floor,44800,45056,True,0.04517459061073085,7.517887041140493e-05,0.0016641848746172547,0.00048098139639971005,0.00023425298135861731,0.0019167890833527196
weak_65536,0,1,output_rounding_floor,45056,45312,True,0.044644716786659905,7.407970120514112e-05,0.0016593161864849493,0.0004852728307401244,0.00023278054321282442,0.0018858855679187833
weak_65536,0,1,output_rounding_floor,45312,45568,True,0.04454556690369481,7.369891209893597e-05,0.0016544612005560322,0.00048744136282527495,0.00023269570793041852,0.0018603074330734773
weak_65536,0,1,output_rounding_floor,45568,45824,True,0.04440620106175353,7.364875753608022e-05,0.0016585241649845366,0.0004846406436998518,0.00023211289964841675,0.00194412738248574
weak_65536,0,1,output_rounding_floor,45824,46080,True,0.0459493806478341,7.569173357599502e-05,0.0016472851757483456,0.00048012579994149984,0.00023403014343047145,0.001890110382393382
weak_65536,0,1,output_rounding_floor,46080,46336,True,0.04478489873314652,7.464088496990692e-05,0.0016666529808330942,0.00048789704919460775,0.00023275330978321306,0.0019457515900228254
weak_65536,0,1,output_rounding_floor,46336,46592,True,0.044303263288785,7.330026573363839e-05,0.0016545116610449267,0.0004865465126202284,0.00023304738287921104,0.001917595608227932
weak_65536,0,1,output_rounding_floor,46592,46848,True,0.0447601233376045,7.403510300506287e-05,0.001654041532608188,0.0004846627869420639,0.00023202016682312768,0.00183108678593655
weak_65536,0,1,output_rounding_floor,46848,47104,True,0.04487830085602617,7.393475638535642e-05,0.0016474499919804475,0.0004812818538925956,0.0002336795786145642,0.0019074812033384066
weak_65536,0,1,output_rounding_floor,47104,47360,True,0.04451342244269407,7.335668269939586e-05,0.0016479677066807022,0.0004877252706914914,0.00023049307678385655,0.0019206167529620588
weak_65536,0,1,output_rounding_floor,47360,47616,True,0.04584131382650326,7.652987281031102e-05,0.0016694519947651476,0.0004845834118338277,0.00023504121023413524,0.0018781066785949758
weak_65536,0,1,output_rounding_floor,47616,47872,True,0.045547210571001306,7.594271092407136e-05,0.0016673405456013163,0.00048208476859093463,0.00023486480413827522,0.001876258106382859
weak_65536,0,1,output_rounding_floor,47872,48128,True,0.04687582952790392,7.781367078016914e-05,0.0016599956003732958,0.0004840262632313519,0.00023557184864591722,0.0018725715782639406
weak_65536,0,1,output_rounding_floor,48128,48384,True,0.04548127086344121,7.497968871488886e-05,0.001648583852021582,0.00048416294231243273,0.00023427679177608359,0.0019307028881719306
weak_65536,0,1,output_rounding_floor,48384,48640,True,0.04475131875725619,7.421116712780618e-05,0.0016583012342127512,0.0004867441218804891,0.00023268495599424398,0.0018541043732539096
weak_65536,0,1,output_rounding_floor,48640,48896,True,0.04524727341714736,7.477046769989914e-05,0.0016524855986474398,0.0004866026295027581,0.00023369217942002942,0.0018584723848454553
weak_65536,0,1,output_rounding_floor,48896,49152,True,0.04486726483932884,7.473279743002689e-05,0.0016656419261937966,0.00048798067503277864,0.00023222920948578744,0.0018837309565036934
weak_65536,0,1,output_rounding_floor,49152,49408,True,0.04403400175736569,7.339638913847113e-05,0.001666811695718614,0.0004875579887420045,0.00023307763214083554,0.0018992792235416939
weak_65536,0,1,output_rounding_floor,49408,49664,True,0.04458915033504554,7.383612726628244e-05,0.0016559213779915823,0.0004874329051323123,0.00023226033625492956,0.001900733531284658
weak_65536,0,1,output_rounding_floor,49664,49920,True,0.044594449536444,7.356832532020063e-05,0.0016497193279643076,0.00048709735369556473,0.0002322516255142373,0.001904423470360808
weak_65536,0,1,output_rounding_floor,49920,50176,True,0.04367780433706246,7.187356570916457e-05,0.0016455398067749666,0.00048816593023506827,0.00023134419688388306,0.0018712808853404278
weak_65536,0,1,output_rounding_floor,50176,50432,True,0.04478577401368515,7.409299805975197e-05,0.0016543869050272848,0.00048823004414558224,0.00023394503039398613,0.0018934225140105026
weak_65536,0,1,output_rounding_floor,50432,50688,True,0.04628637523432191,7.665562821778857e-05,0.0016561164668808953,0.00048822197049022686,0.00023375486509914903,0.0019270143923898599
weak_65536,0,1,output_rounding_floor,50688,50944,True,0.0449039282165195,7.425785066583026e-05,0.00165370500121439,0.0004878180946666366,0.00023311651898699797,0.0020069652938803162
weak_65536,0,1,output_rounding_floor,50944,51200,True,0.04603439434620177,7.608777836826556e-05,0.0016528463000087988,0.0004815616890356256,0.00023437082732526103,0.001965306266669704
weak_65536,0,1,output_rounding_floor,51200,51456,True,0.044842604630744395,7.39198938961063e-05,0.0016484299809254683,0.0004882396861627669,0.0002331608879139496,0.0018225752592855213
weak_65536,0,1,output_rounding_floor,51456,51712,True,0.04526239053370199,7.512702294282936e-05,0.0016598112043350961,0.0004869834667059758,0.00023421941513449018,0.0018982251119497382
weak_65536,0,1,output_rounding_floor,51712,51968,True,0.04436235395696824,7.357180438623272e-05,0.0016584287762907673,0.0004881581492278686,0.00023306411750887538,0.0018479178912602333
weak_65536,0,1,output_rounding_floor,51968,52224,True,0.045735377759988226,7.589036451760552e-05,0.0016593361252172382,0.00048786395174202357,0.00023429778306708016,0.001930224174474137
weak_65536,0,1,output_rounding_floor,52224,52480,True,0.04445605678600102,7.373553450504866e-05,0.0016586161669711469,0.00048608401035232784,0.00023282954205153483,0.001941864030309742
weak_65536,0,1,output_rounding_floor,52480,52736,True,0.04574068173465237,7.518325928497946e-05,0.0016436847120278465,0.0004838940832688765,0.0002339807125892974,0.0018604774445566638
weak_65536,0,1,output_rounding_floor,52736,52992,True,0.04545114716968797,7.55119773750478e-05,0.0016613877113624941,0.00048452299237580765,0.0002340404974165697,0.001837953457399432
weak_65536,0,1,output_rounding_floor,52992,53248,True,0.04501706480529476,7.446149279969044e-05,0.0016540725860681286,0.00048144538311489793,0.00023286577070116322,0.001856195140495951
weak_65536,0,1,output_rounding_floor,53248,53504,True,0.044421741541332445,7.296027822475735e-05,0.0016424452462511195,0.00048748570729001406,0.0002323282903732543,0.0019561699221964223
weak_65536,0,1,output_rounding_floor,53504,53760,True,0.045072020632631514,7.519265249703769e-05,0.0016682778238391038,0.0004870934465237564,0.00023320604572694785,0.0018688306545803543
weak_65536,0,1,output_rounding_floor,53760,54016,True,0.045232422105435044,7.439836344970321e-05,0.0016448016707193674,0.0004804653047723595,0.00023279758514300038,0.001893020447673643
weak_65536,0,1,output_rounding_floor,54016,54272,True,0.04487805050627641,7.442098328941657e-05,0.0016582935856139392,0.0004820237399375815,0.0002337790877392987,0.0018731014843284706
weak_65536,0,1,output_rounding_floor,54272,54528,True,0.0444559204475903,7.375995798737063e-05,0.0016591706401474077,0.00048039418352999186,0.0002329596993352987,0.0019353335966239232
weak_65536,0,1,output_rounding_floor,54528,54784,True,0.0454743734616788,7.574113682887103e-05,0.0016655784580011422,0.0004859113654766545,0.00023346875626157162,0.0018985044196144516
weak_65536,0,1,output_rounding_floor,54784,55040,True,0.045066586250120284,7.474147076651748e-05,0.0016584675473687114,0.00048771236252026506,0.00023339813194774543,0.0019803455594521206
weak_65536,0,1,output_rounding_floor,55040,55296,True,0.04462523661892766,7.447551860383898e-05,0.0016689103351947363,0.00048648341569446085,0.00023299626208319335,0.0019103029782826637
weak_65536,0,1,output_rounding_floor,55296,55552,True,0.044530927879715576,7.436732192273539e-05,0.00167001509880082,0.00048443534361350404,0.00023246147441306265,0.0018663616977511394
weak_65536,0,1,output_rounding_floor,55552,55808,True,0.04483927435563733,7.506270111027045e-05,0.0016740391585046545,0.0004854431236515355,0.00023431223622525418,0.001936679995601956
weak_65536,0,1,output_rounding_floor,55808,56064,True,0.04589582446776057,7.556986711818766e-05,0.00164655212090746,0.00048777202043642776,0.00023348332889204534,0.0018482831120717527
weak_65536,0,1,output_rounding_floor,56064,56320,True,0.044578621988980625,7.332600106131845e-05,0.0016448691724801159,0.000487953620122189,0.00023350014415617003,0.0018523830595008539
weak_65536,0,1,output_rounding_floor,56320,56576,True,0.04523762267212205,7.472030010073472e-05,0.0016517291512487358,0.0004875910144089557,0.00023334299577074474,0.0019107918385561124
weak_65536,0,1,output_rounding_floor,56576,56832,True,0.04583523355492363,7.604789492096174e-05,0.0016591580106128348,0.00048291959059981737,0.00023374588427063774,0.0018644269773684847
weak_65536,0,1,output_rounding_floor,56832,57088,True,0.04495029309572857,7.469841341706823e-05,0.001661800363748162,0.00048821773517654377,0.0002336936743981827,0.0019592188321570655
weak_65536,0,1,output_rounding_floor,57088,57344,True,0.04390274628181439,7.275383272509248e-05,0.001657159036432054,0.0004876727970827832,0.000232600008313216,0.0019541668234817258
weak_65536,0,1,output_rounding_floor,57344,57600,True,0.04433383799772791,7.395307013518455e-05,0.0016680953753422977,0.0004858721758828344,0.00023210628534432482,0.0018773485351969875
weak_65536,0,1,output_rounding_floor,57600,57856,True,0.044284738396896645,7.315387232872975e-05,0.0016518980347833823,0.0004842605435099179,0.00023190379317931077,0.0019195968846807765
weak_65536,0,1,output_rounding_floor,57856,58112,True,0.044682682720245705,7.333667719722835e-05,0.001641277397249909,0.000483289679181681,0.00023246576662078116,0.0018070195438602257
weak_65536,0,1,output_rounding_floor,58112,58368,True,0.0447093589295518,7.433969266387944e-05,0.0016627322431756611,0.0004797331245225134,0.00023306922718674704,0.0018919615760517989
weak_65536,0,1,output_rounding_floor,58368,58624,True,0.043822657071241375,7.200571630853e-05,0.0016431161668602648,0.00048807077583645775,0.00023144278097565375,0.001875543936958938
weak_65536,0,1,output_rounding_floor,58624,58880,True,0.04468811797678113,7.38039721300099e-05,0.0016515345794682306,0.00048589448997934936,0.00023334963006794532,0.0020216899516986046
weak_65536,0,1,output_rounding_floor,58880,59136,True,0.044773542545517846,7.375142610647036e-05,0.0016472099796770137,0.00048282296887658394,0.00023284599072179263,0.0018926547906052732
weak_65536,0,1,output_rounding_floor,59136,59392,True,0.04536148674722641,7.505567743695005e-05,0.001654612377570258,0.0004876830258064291,0.00023475519253504502,0.0018768506322810912
weak_65536,0,1,output_rounding_floor,59392,59648,True,0.044046345672986,7.284605658355628e-05,0.0016538501769111208,0.00048635000973415443,0.00023064070024003146,0.0018929549071620934
weak_65536,0,1,output_rounding_floor,59648,59904,True,0.045088027785923586,7.490301185539954e-05,0.0016612616593264288,0.0004881411759251053,0.00023411498311176545,0.001908819621518231
weak_65536,0,1,output_rounding_floor,59904,60160,True,0.04637650951140064,7.644400235925381e-05,0.0016483345375628527,0.0004870368139777703,0.00023535959305022759,0.0018934812425403732
weak_65536,0,1,output_rounding_floor,60160,60416,True,0.045012969124162854,7.428853989665741e-05,0.001650380797848314,0.000486378570978524,0.00023312654527840842,0.0019148444907213641
weak_65536,0,1,output_rounding_floor,60416,60672,True,0.04488453413184757,7.436210066410314e-05,0.001656742174167737,0.00048788806792510186,0.00023351533904680488,0.0019789962709018576
weak_65536,0,1,output_rounding_floor,60672,60928,True,0.04563754164566359,7.564448725426171e-05,0.0016575057403743687,0.0004876141741383677,0.00023473838297840372,0.001902550939046839
weak_65536,0,1,output_rounding_floor,60928,61184,True,0.04526086618582528,7.494336799396953e-05,0.0016558094068787432,0.00048553394492384383,0.00023352820540471742,0.0019033416539787004
weak_65536,0,1,output_rounding_floor,61184,61440,True,0.04504783069109109,7.440339618377734e-05,0.0016516532548256928,0.00048782231314753455,0.00023269810620959826,0.00188198125790607
weak_65536,0,1,output_rounding_floor,61440,61696,True,0.04560865956457805,7.510247016325485e-05,0.0016466712874320727,0.00048366046444534017,0.00023256672750193616,0.0018525382776530999
weak_65536,0,1,output_rounding_floor,61696,61952,True,0.04563271950267723,7.586771408643734e-05,0.0016625727090840215,0.00048250614512201917,0.000235040745956683,0.0018833435935593408
weak_65536,0,1,output_rounding_floor,61952,62208,True,0.0460422661587172,7.572802382974275e-05,0.0016447501425905626,0.00048665879080100893,0.00023557662624846748,0.0018635374516053269
weak_65536,0,1,output_rounding_floor,62208,62464,True,0.044677951573351526,7.427446113386788e-05,0.0016624410591413372,0.00048330455379946846,0.00023272527631225864,0.001893411372109615
weak_65536,0,1,output_rounding_floor,62464,62720,True,0.04428668913005685,7.344716372227287e-05,0.0016584478353434903,0.00048711165635711984,0.0002311165999496741,0.0018783234934335643
weak_65536,0,1,output_rounding_floor,62720,62976,True,0.04564317720581289,7.596223587777242e-05,0.0016642626681145731,0.00048673190759920826,0.00023526413023982555,0.0019425086647584567
weak_65536,0,1,output_rounding_floor,62976,63232,True,0.04550649823229365,7.511949065349317e-05,0.0016507420603984134,0.0004830519983530235,0.0002335513790802654,0.0018777362033801021
weak_65536,0,1,output_rounding_floor,63232,63488,True,0.04513733490439003,7.409901586396156e-05,0.0016416347137224252,0.000484608246533319,0.00023311646635698253,0.0018373081555549708
weak_65536,0,1,output_rounding_floor,63488,63744,True,0.04511610377054137,7.422495078531802e-05,0.0016451986005445647,0.0004873097827129691,0.00023315864368900929,0.0018937369820123818
weak_65536,0,1,output_rounding_floor,63744,64000,True,0.04574667518131263,7.56787982281538e-05,0.0016543016061431354,0.0004847566025207861,0.00023413420640314175,0.001944827258571634
weak_65536,0,1,output_rounding_floor,64000,64256,True,0.04520477438311687,7.492612980571673e-05,0.0016574826625769031,0.00048429294421253877,0.00023217497763556132,0.0019820409150645936
weak_65536,0,1,output_rounding_floor,64256,64512,True,0.04484846795626958,7.428261584562626e-05,0.0016563021933783124,0.00048396154999219565,0.00023247681431745541,0.001916893377658503
weak_65536,0,1,output_rounding_floor,64512,64768,True,0.044747142055056956,7.392153298154044e-05,0.0016519833353957503,0.0004868774429221123,0.00023218914212452213,0.0019533784949238332
weak_65536,0,1,output_rounding_floor,64768,65024,True,0.044176379116376924,7.284406325185968e-05,0.0016489369366366915,0.00048769176738291953,0.00023114505119010008,0.0019044390798384245
weak_65536,0,1,output_rounding_floor,65024,65280,True,0.04585846101306934,7.557631417703528e-05,0.0016480342450981196,0.000486605384426686,0.00023310879810877605,0.0019094716160344746
weak_65536,0,1,output_rounding_floor,65280,65536,True,0.046126128919622894,7.647817910408948e-05,0.0016580229231322784,0.0004868166307880617,0.00023536058707237435,0.0019323900687419305
weak_65536,0,2,output_rounding_floor,0,256,True,0.036178327474345136,6.020036473115041e-05,0.0016639897124553324,0.00048104600828563493,0.00021762244701927378,0.0019090904895910454
weak_65536,0,2,output_rounding_floor,256,512,True,0.045254950961503636,7.563561940231823e-05,0.0016713225358847051,0.000486470214442869,0.00023377021237526812,0.0019384550189371407
weak_65536,0,2,output_rounding_floor,512,768,True,0.04547580630754033,7.571589371066503e-05,0.001664970890205208,0.0004877060100290098,0.00023448267533439734,0.0019364644446141829
weak_65536,0,2,output_rounding_floor,768,1024,True,0.044995341678746574,7.397463966710216e-05,0.0016440510707810422,0.000486762831759191,0.00023284417191215794,0.0019577220838042416
weak_65536,0,2,output_rounding_floor,1024,1280,True,0.0446275329877835,7.366795319079653e-05,0.001650728782407996,0.00048633455156224525,0.0002318284510056882,0.0018903386100109071
weak_65536,0,2,output_rounding_floor,1280,1536,True,0.044486743399117894,7.363214276259048e-05,0.0016551479640123646,0.00048710876770372,0.00023337896667450164,0.0018689001828678697
weak_65536,0,2,output_rounding_floor,1536,1792,True,0.044823464072581816,7.439211221832938e-05,0.0016596689648499187,0.00048777912967951087,0.0002326910386662023,0.001904239133894158
weak_65536,0,2,output_rounding_floor,1792,2048,True,0.04377783295461372,7.249942831358802e-05,0.0016560762244387738,0.0004861735767272002,0.00023046869878659402,0.0019348962540512243
weak_65536,0,2,output_rounding_floor,2048,2304,True,0.04538518038769566,7.443490621198708e-05,0.0016400707362213564,0.00048800190730996507,0.00023354375778014003,0.0019157050755401295
weak_65536,0,2,output_rounding_floor,2304,2560,True,0.043148389271751277,7.1420009024699e-05,0.001655218427155908,0.0004726079834179997,0.00023032791293200363,0.0018868383554868713
weak_65536,0,2,output_rounding_floor,2560,2816,True,0.043662264972559706,7.215591528414072e-05,0.0016525921257059919,0.0004827973581659206,0.00023087092387112052,0.0018289172664805403
weak_65536,0,2,output_rounding_floor,2816,3072,True,0.04470855133068816,7.40520587270374e-05,0.0016563287452395648,0.0004859214171639148,0.00023248445267132857,0.0018949169718485508
weak_65536,0,2,output_rounding_floor,3072,3328,True,0.04462304218781025,7.392861665165793e-05,0.0016567363637043362,0.0004801648215265186,0.00023330623559349875,0.0018891869959473582
weak_65536,0,2,output_rounding_floor,3328,3584,True,0.04417993766660131,7.339012474810864e-05,0.0016611640627910921,0.00048713498394589716,0.0002332001392997702,0.0018816035171472431
weak_65536,0,2,output_rounding_floor,3584,3840,True,0.044627883824667904,7.412074692507928e-05,0.001660861788031036,0.0004873298981911134,0.0002331882667395237,0.0018742590280926604
weak_65536,0,2,output_rounding_floor,3840,4096,True,0.04629109029516499,7.668570833690427e-05,0.0016565975838532785,0.0004878168108248815,0.00023562276387278203,0.0018455924083067463
weak_65536,0,2,output_rounding_floor,4096,4352,True,0.04589056309209663,7.607557030162482e-05,0.001657760663100835,0.0004877974847051769,0.00023392581862002223,0.001874057332697724
weak_65536,0,2,output_rounding_floor,4352,4608,True,0.04566497002319102,7.495583457044046e-05,0.0016414296238971367,0.0004870768105310064,0.00023438931260306146,0.0018952072304256166
weak_65536,0,2,output_rounding_floor,4608,4864,True,0.04539611827919368,7.514961377910956e-05,0.0016554193756595427,0.0004862298808150367,0.00023245824415486243,0.0019280909699933065
weak_65536,0,2,output_rounding_floor,4864,5120,True,0.04598005397596681,7.605165913740966e-05,0.0016540141335449692,0.0004870774908401765,0.0002345869713231363,0.001871580318779902
weak_65536,0,2,output_rounding_floor,5120,5376,True,0.04403164788476957,7.259487076459292e-05,0.0016486975675898629,0.00047705609361461954,0.00023248838821223082,0.0018661611752388107
weak_65536,0,2,output_rounding_floor,5376,5632,True,0.043579569228009915,7.213177757730042e-05,0.0016551741757681057,0.00048653327277925484,0.00023075436140941385,0.0018628073190900206
weak_65536,0,2,output_rounding_floor,5632,5888,True,0.04300932989779739,7.125811548194282e-05,0.0016568059918922874,0.0004878776367881199,0.00023062347774856478,0.0019378656776698553
weak_65536,0,2,output_rounding_floor,5888,6144,True,0.04515411377671278,7.492199690060733e-05,0.001659250744485803,0.0004882444899182159,0.00023353143576794878,0.0019511082440719836
weak_65536,0,2,output_rounding_floor,6144,6400,True,0.0440347837544263,7.301909519019813e-05,0.0016582140063957592,0.00048329105812097706,0.00023104482025852868,0.0018812470327097485
